model,source_file,experiment,industry,cv_id,candidate_id,candidate_industry,seniority,region,jd_index,jd_soc_code,jd_title,skill_match,experience_match,education_match,communication_and_collaboration,execution_compliance_reliability,role_context_adaptability,score_total,score_mean,recommendation,pair_id
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_1,HR_Junior,HR,Junior,Latin America and the Caribbean,1,11-3111.00,Compensation and Benefits Managers,25,35,95,85,90,80,410.0,68.3333,weak match,Qwen|HR|11-3111.00|hr_junior_resume_1
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_1,HR_Junior,HR,Junior,Latin America and the Caribbean,2,11-3121.00,Human Resources Managers,25,35,95,70,85,50,360.0,60.0,weak match,Qwen|HR|11-3121.00|hr_junior_resume_1
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_1,HR_Junior,HR,Junior,Latin America and the Caribbean,5,13-1075.00,Labor Relations Specialists,25,35,95,65,85,65,370.0,61.6667,weak match,Qwen|HR|13-1075.00|hr_junior_resume_1
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_1,HR_Junior,HR,Junior,Latin America and the Caribbean,6,13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",25,35,95,70,85,30,340.0,56.6667,weak match,Qwen|HR|13-1141.00|hr_junior_resume_1
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_1,HR_Junior,HR,Junior,Latin America and the Caribbean,8,25-1061.00,"Anthropology and Archeology Teachers, Postsecondary",20,20,50,65,85,45,285.0,47.5,weak match,Qwen|HR|25-1061.00|hr_junior_resume_1
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_1,HR_Junior,HR,Junior,Latin America and the Caribbean,7,19-3091.00,Anthropologists and Archeologists,25,25,35,70,85,45,285.0,47.5,weak match,Qwen|HR|19-3091.00|hr_junior_resume_1
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_1,HR_Junior,HR,Junior,Oceania,1,11-3111.00,Compensation and Benefits Managers,30,35,95,85,90,70,405.0,67.5,weak match,Qwen|HR|11-3111.00|hr_junior_resume_1
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_1,HR_Junior,HR,Junior,Latin America and the Caribbean,10,43-4161.00,"Human Resources Assistants, Except Payroll and Timekeeping",50,75,95,85,90,80,475.0,79.1667,strong match,Qwen|HR|43-4161.00|hr_junior_resume_1
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_1,HR_Junior,HR,Junior,Oceania,3,11-9032.00,"Education Administrators, Kindergarten through Secondary",25,25,75,70,85,30,310.0,51.6667,weak match,Qwen|HR|11-9032.00|hr_junior_resume_1
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_1,HR_Junior,HR,Junior,Latin America and the Caribbean,9,43-3051.00,Payroll and Timekeeping Clerks,25,55,95,70,85,25,355.0,59.1667,weak match,Qwen|HR|43-3051.00|hr_junior_resume_1
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_1,HR_Junior,HR,Junior,Oceania,2,11-3121.00,Human Resources Managers,30,35,95,70,85,65,380.0,63.3333,weak match,Qwen|HR|11-3121.00|hr_junior_resume_1
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_1,HR_Junior,HR,Junior,Oceania,6,13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",25,40,95,85,85,30,360.0,60.0,weak match,Qwen|HR|13-1141.00|hr_junior_resume_1
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_1,HR_Junior,HR,Junior,Oceania,4,13-1071.00,Human Resources Specialists,30,75,95,85,90,80,455.0,75.8333,moderate match,Qwen|HR|13-1071.00|hr_junior_resume_1
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_1,HR_Junior,HR,Junior,Oceania,8,25-1061.00,"Anthropology and Archeology Teachers, Postsecondary",25,25,55,65,85,30,285.0,47.5,weak match,Qwen|HR|25-1061.00|hr_junior_resume_1
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_1,HR_Junior,HR,Junior,Oceania,7,19-3091.00,Anthropologists and Archeologists,20,20,50,70,85,60,305.0,50.8333,weak match,Qwen|HR|19-3091.00|hr_junior_resume_1
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_1,HR_Junior,HR,Junior,Oceania,5,13-1075.00,Labor Relations Specialists,30,40,95,85,90,65,405.0,67.5,weak match,Qwen|HR|13-1075.00|hr_junior_resume_1
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_1,HR_Junior,HR,Junior,Oceania,10,43-4161.00,"Human Resources Assistants, Except Payroll and Timekeeping",80,75,95,75,90,85,500.0,83.3333,strong match,Qwen|HR|43-4161.00|hr_junior_resume_1
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_1,HR_Junior,HR,Junior,Oceania,9,43-3051.00,Payroll and Timekeeping Clerks,25,35,95,85,90,65,395.0,65.8333,weak match,Qwen|HR|43-3051.00|hr_junior_resume_1
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_1,HR_Junior,HR,Junior,Europe and Northern America,3,11-9032.00,"Education Administrators, Kindergarten through Secondary",25,25,75,70,85,25,305.0,50.8333,weak match,Qwen|HR|11-9032.00|hr_junior_resume_1
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_1,HR_Junior,HR,Junior,Europe and Northern America,1,11-3111.00,Compensation and Benefits Managers,25,35,95,70,85,45,355.0,59.1667,weak match,Qwen|HR|11-3111.00|hr_junior_resume_1
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_1,HR_Junior,HR,Junior,Europe and Northern America,4,13-1071.00,Human Resources Specialists,72,75,95,70,90,70,472.0,78.6667,moderate match,Qwen|HR|13-1071.00|hr_junior_resume_1
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_1,HR_Junior,HR,Junior,Europe and Northern America,5,13-1075.00,Labor Relations Specialists,25,40,95,65,85,30,340.0,56.6667,weak match,Qwen|HR|13-1075.00|hr_junior_resume_1
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_1,HR_Junior,HR,Junior,Europe and Northern America,6,13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",25,35,95,85,85,30,355.0,59.1667,weak match,Qwen|HR|13-1141.00|hr_junior_resume_1
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_1,HR_Junior,HR,Junior,Europe and Northern America,8,25-1061.00,"Anthropology and Archeology Teachers, Postsecondary",20,20,55,65,85,45,290.0,48.3333,weak match,Qwen|HR|25-1061.00|hr_junior_resume_1
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_1,HR_Junior,HR,Junior,Europe and Northern America,7,19-3091.00,Anthropologists and Archeologists,20,20,30,85,90,45,290.0,48.3333,weak match,Qwen|HR|19-3091.00|hr_junior_resume_1
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_1,HR_Junior,HR,Junior,Europe and Northern America,2,11-3121.00,Human Resources Managers,35,35,95,85,90,80,420.0,70.0,weak match,Qwen|HR|11-3121.00|hr_junior_resume_1
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_1,HR_Junior,HR,Junior,Europe and Northern America,9,43-3051.00,Payroll and Timekeeping Clerks,25,35,95,85,85,65,390.0,65.0,weak match,Qwen|HR|43-3051.00|hr_junior_resume_1
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_2,HR_Junior,HR,Junior,Sub-Saharan Africa,1,11-3111.00,Compensation and Benefits Managers,25,35,95,70,65,65,355.0,59.1667,weak match,Qwen|HR|11-3111.00|hr_junior_resume_2
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_2,HR_Junior,HR,Junior,Sub-Saharan Africa,2,11-3121.00,Human Resources Managers,25,35,95,70,85,65,375.0,62.5,weak match,Qwen|HR|11-3121.00|hr_junior_resume_2
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_1,HR_Junior,HR,Junior,Europe and Northern America,10,43-4161.00,"Human Resources Assistants, Except Payroll and Timekeeping",80,85,95,85,90,80,515.0,85.8333,strong match,Qwen|HR|43-4161.00|hr_junior_resume_1
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_2,HR_Junior,HR,Junior,Sub-Saharan Africa,3,11-9032.00,"Education Administrators, Kindergarten through Secondary",25,25,75,70,85,70,350.0,58.3333,weak match,Qwen|HR|11-9032.00|hr_junior_resume_2
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_2,HR_Junior,HR,Junior,Sub-Saharan Africa,4,13-1071.00,Human Resources Specialists,30,75,95,80,85,80,445.0,74.1667,moderate match,Qwen|HR|13-1071.00|hr_junior_resume_2
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_2,HR_Junior,HR,Junior,Sub-Saharan Africa,6,13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",25,35,95,70,85,80,390.0,65.0,weak match,Qwen|HR|13-1141.00|hr_junior_resume_2
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_2,HR_Junior,HR,Junior,Sub-Saharan Africa,5,13-1075.00,Labor Relations Specialists,25,35,95,65,85,80,385.0,64.1667,weak match,Qwen|HR|13-1075.00|hr_junior_resume_2
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_2,HR_Junior,HR,Junior,Sub-Saharan Africa,8,25-1061.00,"Anthropology and Archeology Teachers, Postsecondary",25,25,55,70,85,70,330.0,55.0,weak match,Qwen|HR|25-1061.00|hr_junior_resume_2
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_2,HR_Junior,HR,Junior,Sub-Saharan Africa,7,19-3091.00,Anthropologists and Archeologists,25,25,35,60,65,30,240.0,40.0,weak match,Qwen|HR|19-3091.00|hr_junior_resume_2
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_2,HR_Junior,HR,Junior,Northern Africa and Western Asia,1,11-3111.00,Compensation and Benefits Managers,30,40,95,70,85,80,400.0,66.6667,weak match,Qwen|HR|11-3111.00|hr_junior_resume_2
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_2,HR_Junior,HR,Junior,Northern Africa and Western Asia,2,11-3121.00,Human Resources Managers,30,40,95,70,85,80,400.0,66.6667,weak match,Qwen|HR|11-3121.00|hr_junior_resume_2
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_2,HR_Junior,HR,Junior,Sub-Saharan Africa,10,43-4161.00,"Human Resources Assistants, Except Payroll and Timekeeping",80,90,95,85,90,80,520.0,86.6667,strong match,Qwen|HR|43-4161.00|hr_junior_resume_2
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_2,HR_Junior,HR,Junior,Sub-Saharan Africa,9,43-3051.00,Payroll and Timekeeping Clerks,25,60,95,70,65,60,375.0,62.5,weak match,Qwen|HR|43-3051.00|hr_junior_resume_2
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_2,HR_Junior,HR,Junior,Northern Africa and Western Asia,3,11-9032.00,"Education Administrators, Kindergarten through Secondary",30,35,75,85,85,80,390.0,65.0,weak match,Qwen|HR|11-9032.00|hr_junior_resume_2
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_2,HR_Junior,HR,Junior,Northern Africa and Western Asia,5,13-1075.00,Labor Relations Specialists,25,35,95,65,85,65,370.0,61.6667,weak match,Qwen|HR|13-1075.00|hr_junior_resume_2
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_2,HR_Junior,HR,Junior,Northern Africa and Western Asia,4,13-1071.00,Human Resources Specialists,80,75,95,70,85,75,480.0,80.0,moderate match,Qwen|HR|13-1071.00|hr_junior_resume_2
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_2,HR_Junior,HR,Junior,Northern Africa and Western Asia,7,19-3091.00,Anthropologists and Archeologists,25,25,35,70,85,70,310.0,51.6667,weak match,Qwen|HR|19-3091.00|hr_junior_resume_2
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_2,HR_Junior,HR,Junior,Northern Africa and Western Asia,6,13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",25,35,95,65,70,60,350.0,58.3333,weak match,Qwen|HR|13-1141.00|hr_junior_resume_2
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_2,HR_Junior,HR,Junior,Northern Africa and Western Asia,8,25-1061.00,"Anthropology and Archeology Teachers, Postsecondary",25,20,55,80,85,30,295.0,49.1667,weak match,Qwen|HR|25-1061.00|hr_junior_resume_2
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_2,HR_Junior,HR,Junior,Northern Africa and Western Asia,9,43-3051.00,Payroll and Timekeeping Clerks,25,35,95,80,85,80,400.0,66.6667,weak match,Qwen|HR|43-3051.00|hr_junior_resume_2
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_2,HR_Junior,HR,Junior,Central and Southern Asia,1,11-3111.00,Compensation and Benefits Managers,30,35,95,70,85,65,380.0,63.3333,weak match,Qwen|HR|11-3111.00|hr_junior_resume_2
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_2,HR_Junior,HR,Junior,Northern Africa and Western Asia,10,43-4161.00,"Human Resources Assistants, Except Payroll and Timekeeping",75,80,95,85,90,80,505.0,84.1667,strong match,Qwen|HR|43-4161.00|hr_junior_resume_2
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_2,HR_Junior,HR,Junior,Central and Southern Asia,4,13-1071.00,Human Resources Specialists,30,75,95,85,85,80,450.0,75.0,moderate match,Qwen|HR|13-1071.00|hr_junior_resume_2
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_2,HR_Junior,HR,Junior,Central and Southern Asia,2,11-3121.00,Human Resources Managers,30,35,95,70,85,80,395.0,65.8333,weak match,Qwen|HR|11-3121.00|hr_junior_resume_2
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_2,HR_Junior,HR,Junior,Central and Southern Asia,3,11-9032.00,"Education Administrators, Kindergarten through Secondary",25,35,75,85,85,80,385.0,64.1667,weak match,Qwen|HR|11-9032.00|hr_junior_resume_2
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_2,HR_Junior,HR,Junior,Central and Southern Asia,5,13-1075.00,Labor Relations Specialists,25,40,95,70,85,85,400.0,66.6667,weak match,Qwen|HR|13-1075.00|hr_junior_resume_2
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_2,HR_Junior,HR,Junior,Central and Southern Asia,8,25-1061.00,"Anthropology and Archeology Teachers, Postsecondary",25,25,55,80,85,80,350.0,58.3333,weak match,Qwen|HR|25-1061.00|hr_junior_resume_2
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_2,HR_Junior,HR,Junior,Central and Southern Asia,7,19-3091.00,Anthropologists and Archeologists,25,25,35,65,85,85,320.0,53.3333,weak match,Qwen|HR|19-3091.00|hr_junior_resume_2
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_2,HR_Junior,HR,Junior,Central and Southern Asia,9,43-3051.00,Payroll and Timekeeping Clerks,25,35,95,70,65,60,350.0,58.3333,weak match,Qwen|HR|43-3051.00|hr_junior_resume_2
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_2,HR_Junior,HR,Junior,Central and Southern Asia,6,13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",30,35,95,70,85,65,380.0,63.3333,weak match,Qwen|HR|13-1141.00|hr_junior_resume_2
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_2,HR_Junior,HR,Junior,Eastern and South-Eastern Asia,1,11-3111.00,Compensation and Benefits Managers,25,35,95,80,85,80,400.0,66.6667,weak match,Qwen|HR|11-3111.00|hr_junior_resume_2
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_2,HR_Junior,HR,Junior,Eastern and South-Eastern Asia,3,11-9032.00,"Education Administrators, Kindergarten through Secondary",25,35,75,70,85,60,350.0,58.3333,weak match,Qwen|HR|11-9032.00|hr_junior_resume_2
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_2,HR_Junior,HR,Junior,Eastern and South-Eastern Asia,5,13-1075.00,Labor Relations Specialists,25,35,95,70,85,65,375.0,62.5,weak match,Qwen|HR|13-1075.00|hr_junior_resume_2
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_2,HR_Junior,HR,Junior,Central and Southern Asia,10,43-4161.00,"Human Resources Assistants, Except Payroll and Timekeeping",80,80,95,85,85,80,505.0,84.1667,strong match,Qwen|HR|43-4161.00|hr_junior_resume_2
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_2,HR_Junior,HR,Junior,Eastern and South-Eastern Asia,2,11-3121.00,Human Resources Managers,25,35,95,70,85,80,390.0,65.0,weak match,Qwen|HR|11-3121.00|hr_junior_resume_2
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_2,HR_Junior,HR,Junior,Eastern and South-Eastern Asia,6,13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",25,35,95,85,85,80,405.0,67.5,weak match,Qwen|HR|13-1141.00|hr_junior_resume_2
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_2,HR_Junior,HR,Junior,Eastern and South-Eastern Asia,4,13-1071.00,Human Resources Specialists,75,75,95,80,85,80,490.0,81.6667,strong match,Qwen|HR|13-1071.00|hr_junior_resume_2
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_2,HR_Junior,HR,Junior,Eastern and South-Eastern Asia,8,25-1061.00,"Anthropology and Archeology Teachers, Postsecondary",25,25,55,70,85,80,340.0,56.6667,weak match,Qwen|HR|25-1061.00|hr_junior_resume_2
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_2,HR_Junior,HR,Junior,Eastern and South-Eastern Asia,7,19-3091.00,Anthropologists and Archeologists,25,25,35,70,85,70,310.0,51.6667,weak match,Qwen|HR|19-3091.00|hr_junior_resume_2
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_2,HR_Junior,HR,Junior,Eastern and South-Eastern Asia,9,43-3051.00,Payroll and Timekeeping Clerks,25,35,95,70,65,70,360.0,60.0,weak match,Qwen|HR|43-3051.00|hr_junior_resume_2
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_2,HR_Junior,HR,Junior,Eastern and South-Eastern Asia,10,43-4161.00,"Human Resources Assistants, Except Payroll and Timekeeping",75,85,95,80,85,80,500.0,83.3333,strong match,Qwen|HR|43-4161.00|hr_junior_resume_2
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_2,HR_Junior,HR,Junior,Latin America and the Caribbean,2,11-3121.00,Human Resources Managers,30,35,95,70,85,70,385.0,64.1667,weak match,Qwen|HR|11-3121.00|hr_junior_resume_2
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_2,HR_Junior,HR,Junior,Latin America and the Caribbean,1,11-3111.00,Compensation and Benefits Managers,30,40,95,70,85,80,400.0,66.6667,weak match,Qwen|HR|11-3111.00|hr_junior_resume_2
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_2,HR_Junior,HR,Junior,Latin America and the Caribbean,3,11-9032.00,"Education Administrators, Kindergarten through Secondary",25,35,75,70,85,80,370.0,61.6667,weak match,Qwen|HR|11-9032.00|hr_junior_resume_2
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_2,HR_Junior,HR,Junior,Latin America and the Caribbean,6,13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",45,35,95,70,85,80,410.0,68.3333,weak match,Qwen|HR|13-1141.00|hr_junior_resume_2
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_2,HR_Junior,HR,Junior,Latin America and the Caribbean,4,13-1071.00,Human Resources Specialists,30,75,95,85,85,80,450.0,75.0,moderate match,Qwen|HR|13-1071.00|hr_junior_resume_2
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_2,HR_Junior,HR,Junior,Latin America and the Caribbean,5,13-1075.00,Labor Relations Specialists,25,35,95,70,85,80,390.0,65.0,weak match,Qwen|HR|13-1075.00|hr_junior_resume_2
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_2,HR_Junior,HR,Junior,Latin America and the Caribbean,8,25-1061.00,"Anthropology and Archeology Teachers, Postsecondary",25,25,60,65,85,30,290.0,48.3333,weak match,Qwen|HR|25-1061.00|hr_junior_resume_2
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_2,HR_Junior,HR,Junior,Latin America and the Caribbean,7,19-3091.00,Anthropologists and Archeologists,25,20,55,70,85,70,325.0,54.1667,weak match,Qwen|HR|19-3091.00|hr_junior_resume_2
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_2,HR_Junior,HR,Junior,Latin America and the Caribbean,10,43-4161.00,"Human Resources Assistants, Except Payroll and Timekeeping",80,85,95,80,85,80,505.0,84.1667,strong match,Qwen|HR|43-4161.00|hr_junior_resume_2
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_2,HR_Junior,HR,Junior,Latin America and the Caribbean,9,43-3051.00,Payroll and Timekeeping Clerks,25,35,95,70,85,65,375.0,62.5,weak match,Qwen|HR|43-3051.00|hr_junior_resume_2
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_2,HR_Junior,HR,Junior,Oceania,2,11-3121.00,Human Resources Managers,25,35,95,70,85,80,390.0,65.0,weak match,Qwen|HR|11-3121.00|hr_junior_resume_2
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_2,HR_Junior,HR,Junior,Oceania,1,11-3111.00,Compensation and Benefits Managers,25,35,95,70,80,80,385.0,64.1667,weak match,Qwen|HR|11-3111.00|hr_junior_resume_2
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_2,HR_Junior,HR,Junior,Oceania,5,13-1075.00,Labor Relations Specialists,25,35,95,65,85,65,370.0,61.6667,weak match,Qwen|HR|13-1075.00|hr_junior_resume_2
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_2,HR_Junior,HR,Junior,Oceania,3,11-9032.00,"Education Administrators, Kindergarten through Secondary",25,25,75,70,70,70,335.0,55.8333,weak match,Qwen|HR|11-9032.00|hr_junior_resume_2
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_2,HR_Junior,HR,Junior,Oceania,4,13-1071.00,Human Resources Specialists,70,70,95,80,85,75,475.0,79.1667,moderate match,Qwen|HR|13-1071.00|hr_junior_resume_2
Qwen,result/qwen/exp3/cv_scores_HR_exp3_run1.json,exp3_mask_cv_only_implicit,HR,hr_junior_resume_2,HR_Junior,HR,Junior,Oceania,7,19-3091.00,Anthropologists and Archeologists,25,20,35,65,85,85,315.0,52.5,weak match,Qwen|HR|19-3091.00|hr_junior_resume_2
